Type,Subtype,Name,File,RawX,RawY,RawZ,id,Drop,LootSpawnInfo,SpawnConditions,Clazz
spawner,spawner,largeChestSpecialChestLootSpawner,Assets/worlds/isolaSacra/hills/hillsA/forestPath/beastAndBoarskinAndTanth/interactives/interactives.unity,10737924,4330631,-2226381,"-185809602,1210343705,-94351744,-1842789492","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""LargeChest"",""SpecialChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
fishing,trout,troutFishingSpotPickupView (10),Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,16116629,3431071,-12633570,"-1858902537,1203748460,-519030906,681313776","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""402846414938053789""],""filterPool"":[]}]},{""chances"":[{""chance"":70,""count"":0},{""chance"":30,""count"":1}],""items"":[{""specificItem"":[""163932043211063097""],""filterPool"":[]}]},{""chances"":[{""chance"":80,""count"":0},{""chance"":10,""count"":1},{""chance"":5,""count"":2},{""chance"":3,""count"":3}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]},{""specificItem"":[],""filterPool"":[""Gem""]},{""specificItem"":[],""filterPool"":[""Ember""]},{""specificItem"":[],""filterPool"":[""Gear""]},{""specificItem"":[],""filterPool"":[""Ring""]}]}]}","","",Moon.Forsaken.FarmableResourceView
herb,artemisia,artemisiaHerbView,Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,8462008,3445883,7661158,"-1859352809,1214554499,101449118,605230084","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""2271648021907577248""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""3240160386219145278""],""filterPool"":[]},{""specificItem"":[""4557901951379879815""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
herb,mushroom,mushroomOrangeBView,Assets/worlds/isolaSacra/coast/coastA/loot/loot.unity,1096063,887619,1196032,"-1862626251,1183173002,-382552922,616257503","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""334358031176021315""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
npc,npc_other,npcGuardSylven,Assets/worlds/isolaSacra/sacrament/sacramentA/npcs/npcs.unity,17365074,5026611,12436767,"-1865976104,1101906146,-1156770152,473213084","","","{""requiredSpawnConditions"":{""questSteps"":[],""quests"":[{""questGuid"":""2344511009826408226"",""state"":""Completed"",""conditionType"":""And""}],""worldEvents"":[],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null},""disableConditions"":{""questSteps"":[],""quests"":[{""questGuid"":""3723036162959996460"",""state"":""Completed"",""conditionType"":""And""}],""worldEvents"":[],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null},""respawnConditions"":null}",Moon.Forsaken.NpcInstance
wood,pine,pineIView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,15207836,3520555,-11002057,"-1866676973,1314212053,-1335046233,1512937779","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3191183561878509088""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""1370552893263282844""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
wood,birch,birchDView,Assets/worlds/isolaSacra/sacrament/sacramentA/loot/loot.unity,16079084,2585370,18262480,"-1868927486,1112926211,-1865584742,145372341","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3703354541582648915""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""1901150899890273318""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
npc,enemies,beastNormalSwimmingEnemySpawner,Assets/worlds/isolaSacra/hills/hillsA/pond/beastAndBoarskinAndTanth/interactives/interactives.unity,8818524,3489202,-1627586,"-1871039098,1301318453,2099256239,1185785322","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Beast"",""Normal"",""Swimming""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
food,potato,potatoesAView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,9380600,3379531,2303692,"-1871531345,1296910798,-1424511104,2043057602","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""2021943158973951263""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
npc,npc_other,npcGuardRend,Assets/activities/npcActivities/danosActivities/vendorUpgrades/gordon/level3/level3/interactives/interactives.unity,11179163,3106131,9665298,"-1871940158,1116923520,1307398828,1370455661","","","{""requiredSpawnConditions"":{""questSteps"":[],""quests"":[{""questGuid"":""3723036162959996460"",""state"":""Completed"",""conditionType"":""And""}],""worldEvents"":[{""eventGuid"":""313268412645824736"",""state"":""2"",""conditionType"":""And""}],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null},""disableConditions"":null,""respawnConditions"":null}",Moon.Forsaken.NpcInstance
npc,animal,crittersEnemySpawner,Assets/worlds/isolaSacra/mountainPass/mountainPassA/quarryBottom/plaguedHumanAndBoarskin/interactives/interactives.unity,31435656,6629829,17834312,"-187254880,1124930263,535692977,-1461844573","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Critters""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
wood,birch,birchHPickupView (1),Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,13801882,4335206,31064720,"-1875032634,1180421644,1918583737,2115933844","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3703354541582648915""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""1901150899890273318""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
bonfire,bonfire,fireplaceView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/interactives/interactives.unity,18080728,2858895,23088988,"-1875947729,1120998647,378083737,1386807336","","","",Moon.Forsaken.BonfireView
spawner,spawner,mediumChestSmallChestLootSpawner,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/centralArea/default/interactives/interactives.unity,13735363,3341073,22461350,"-1877009251,1281635618,-2130977137,-2137921764","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""MediumChest"",""SmallChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
npc,enemies,npcPlaguedLeader,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/temple/default/interactives/interactives.unity,10818143,3118593,25379934,"-1878430457,1146836643,-1879549766,-1653863163","","","",Moon.Forsaken.NpcInstance
spawner,spawner,shinySmallChestLootSpawner,Assets/worlds/isolaSacra/hills/hillsA/farm/beastAndBoarskinAndTanth/interactives/interactives.unity,6066668,4521953,-4458414,"-1879253218,1217810970,2018335123,-1577870274","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Shiny"",""SmallChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
npc,enemies,risenMeleeEliteGiantEnemySpawner (3-4p),Assets/worlds/isolaSacra/fortress/fortressA/coastEntrance/risenB/interactives/interactives.unity,-2472975,1548733,3135385,"-1879373844,1202546933,-362821248,-1968426879","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Elite"",""Giant""],""allTags"":[""Risen"",""Melee""],""noneTags"":[],""spawnConditions"":[""Quantum.QuantumConditionPlayerCount""]}","",.DynamicSpawner
herb,dracaena,dracaenaHerbView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,14152158,3485279,-9619164,"-1879794277,1142112302,1921106333,-1847738964","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""3492249412788768703""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""2815119926244608702""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
spawner,spawner,shinyLootSpawner,Assets/worlds/isolaSacra/coast/coastA/mainBeach/beastAndRisen/interactives/interactives.unity,-1873674,1274675,-190709,"-1880518123,1228707418,-1423118463,65612437","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Shiny""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
bonfire,bonfire,fireplaceView,Assets/worlds/isolaSacra/hills/hillsA/interactives/interactives.unity,15871574,3338340,-8217213,"-1881195449,1252491558,479519651,1078256116","","","",Moon.Forsaken.BonfireView
interactible,readable,readableViewStatuePlateGeneric,Assets/worlds/isolaSacra/sacrament/sacramentA/interactivesLoreItems/interactivesLoreItems.unity,12180574,2983806,10899861,"-1882373806,1143689573,228598700,-510749440","","","",Moon.Forsaken.GeneralReadableView
npc,animal,crittersEnemySpawner,Assets/worlds/isolaSacra/fortress/fortressA/cathedral/risenB/interactives/interactives.unity,-2386821,1853358,4540334,"-1882560675,1128651979,2058299266,984839256","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Critters""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
digging,digging,tier3DigSpotDirtAView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,11295388,4269076,27798260,"-1882761866,1137510107,-149339465,1496443124","{""groups"":[{""chances"":[{""chance"":70,""count"":1},{""chance"":25,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]},{""specificItem"":[],""filterPool"":[""Root""]},{""specificItem"":[],""filterPool"":[""Weapon""]},{""specificItem"":[],""filterPool"":[""Component""]},{""specificItem"":[],""filterPool"":[""Gem""]},{""specificItem"":[],""filterPool"":[""Ember""]},{""specificItem"":[""3070838133503008000""],""filterPool"":[]},{""specificItem"":[],""filterPool"":[]}]}]}","","",Moon.Forsaken.DigSpotView
ore,iron,ironOreResourceView,Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,37141748,7973660,17012478,"-1885912999,1147878341,-526007115,-375348040","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""996809264675242694""],""filterPool"":[]}]},{""chances"":[{""chance"":65,""count"":0},{""chance"":35,""count"":1}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]}]},{""chances"":[{""chance"":99,""count"":0},{""chance"":1,""count"":1}],""items"":[{""specificItem"":[],""filterPool"":[""Gem""]}]}]}","","",Moon.Forsaken.OreVeinView
food,horseshoe_crab,horseshoeCrabView,Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,-7685202,773823,2995905,"-1886362136,1181036392,809745579,1872282702","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""3471571811583308745""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
interactible,other,vendorFineTanningRackView,Assets/activities/npcActivities/danosActivities/vendorUpgrades/mirabelleAndMeriweather/level3/level3/interactives/interactives.unity,13935166,2840872,11123593,"-1887554982,1253319446,-384272237,-679732218","","","",Moon.Forsaken.ResourceRefineryView
fishing,trout,troutFishingSpotPickupView (2),Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,27200062,5390336,18511298,"-188770064,1322059421,92255415,486569554","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""402846414938053789""],""filterPool"":[]}]},{""chances"":[{""chance"":70,""count"":0},{""chance"":30,""count"":1}],""items"":[{""specificItem"":[""163932043211063097""],""filterPool"":[]}]},{""chances"":[{""chance"":80,""count"":0},{""chance"":10,""count"":1},{""chance"":5,""count"":2},{""chance"":3,""count"":3}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]},{""specificItem"":[],""filterPool"":[""Gem""]},{""specificItem"":[],""filterPool"":[""Ember""]},{""specificItem"":[],""filterPool"":[""Gear""]},{""specificItem"":[],""filterPool"":[""Ring""]}]}]}","","",Moon.Forsaken.FarmableResourceView
food,blueberry,blueberryView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,4046718,3749118,-3485398,"-1887759215,1224347983,2081600145,763856598","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":2,""count"":3}],""items"":[{""specificItem"":[""529511889418667429""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
spawner,spawner,shinyLootSpawner,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/templeSouthArea/default/interactives/interactives.unity,14543868,3701381,22411778,"-1888404875,1205488060,-1683187293,-2087998992","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Shiny""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
wood,birch,birchGView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,19161924,3785895,25182754,"-1889867864,1091849836,-268920403,-1805473892","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3703354541582648915""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""1901150899890273318""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
npc,enemies,npcBalakTawBow (3-4p),Assets/worlds/isolaSacra/marinWoods/marinWoodsA/roadConvoy/default/interactives/interactives.unity,15938154,3890756,25406640,"-1891165246,1104243571,167974826,1766867920","","","",Moon.Forsaken.NpcInstance
interactible,platform,damWaterBlockers (2),Assets/worlds/isolaSacra/hills/hillsA/interactives/interactives.unity,9948136,4091563,-10970732,"-1892045774,1230455667,206149000,144471013","","","",Moon.Forsaken.MovingPlatformView
wood,spruce,spruceEView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,11678989,3991404,-5156699,"-1894626364,1188442508,457859508,-1457711188","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""2466785325384271848""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""3062785446694052011""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
herb,artemisia,artemisiaHerbView,Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,3840475,740425,5659721,"-1899231938,1217983540,-2031850107,517144899","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""2271648021907577248""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""3240160386219145278""],""filterPool"":[]},{""specificItem"":[""4557901951379879815""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
interactible,door,doorOneHinge,Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,15657992,3351758,33678884,"-1899400151,1089763650,-1139785088,-276093387","","","",Moon.Forsaken.DoorView
fishing,bass,bassFishingSpotPickupView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,15115224,2368961,21046560,"-1900715129,1239747351,-2051966060,1699876121","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""2894787350020426640""],""filterPool"":[]}]},{""chances"":[{""chance"":80,""count"":0},{""chance"":10,""count"":1},{""chance"":5,""count"":2},{""chance"":3,""count"":3}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]},{""specificItem"":[],""filterPool"":[""Gem""]},{""specificItem"":[],""filterPool"":[""Ember""]},{""specificItem"":[],""filterPool"":[""Gear""]},{""specificItem"":[],""filterPool"":[""Ring""]}]}]}","","",Moon.Forsaken.FarmableResourceView
fishing,trout,troutFishingSpotView,Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,25646858,4981391,12526551,"-1900874543,1147716383,1197434785,-1168162552","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""402846414938053789""],""filterPool"":[]}]},{""chances"":[{""chance"":70,""count"":0},{""chance"":30,""count"":1}],""items"":[{""specificItem"":[""163932043211063097""],""filterPool"":[]}]},{""chances"":[{""chance"":80,""count"":0},{""chance"":10,""count"":1},{""chance"":5,""count"":2},{""chance"":3,""count"":3}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]},{""specificItem"":[],""filterPool"":[""Gem""]},{""specificItem"":[],""filterPool"":[""Ember""]},{""specificItem"":[],""filterPool"":[""Gear""]},{""specificItem"":[],""filterPool"":[""Ring""]}]}]}","","",Moon.Forsaken.FarmableResourceView
interactible,readable,readableViewStatuePlateDasha,Assets/worlds/isolaSacra/sacrament/sacramentA/interactivesLoreItems/interactivesLoreItems.unity,20285740,3563929,12788805,"-1903215977,1131314694,-404271706,1046352806","","","",Moon.Forsaken.GeneralReadableView
npc,enemies,risenRangedEnemySpawner,Assets/worlds/isolaSacra/outskirts/outskirtsA/westBridgeArena/risen/interactives/interactives.unity,-1293811,640331,10604540,"-1905265324,1213074547,-1232913773,-268169421","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Risen"",""Ranged""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
interactible,ladder,ladder,Assets/worlds/isolaSacra/fortress/fortressA/interactives/interactives.unity,-7206626,2639861,6994649,"-190564302,1285937617,-1653982555,-1737518068","","","",Moon.Forsaken.LadderView
